Price,Close,High,Low,Open,Volume,EMA_20,RSI,MACD,MACD_signal,VWAP,BB_MID,BB_STD,BB_UPPER,BB_LOWER,ATR
Ticker,NYKAA.NS,NYKAA.NS,NYKAA.NS,NYKAA.NS,NYKAA.NS,,,,,,,,,,
Datetime,,,,,,,,,,,,,,,
2025-07-31 04:32:00+00:00,211.27000427246094,211.77999877929688,211.27000427246094,211.75999450683594,6074,212.42383897361893,4.255567820271409,-0.23374266487510909,-0.009395541568454194,212.91702987675097,212.79950103759765,0.716214439003227,214.2319299156041,211.3670721595912,0.2671421595982143
2025-07-31 04:33:00+00:00,211.4499969482422,211.5500030517578,211.36000061035156,211.36000061035156,7200,212.33109211405923,11.382033135052325,-0.27800132818273937,-0.06311669889131123,212.890081242777,212.70000076293945,0.7594739341309377,214.21894863120133,211.18105289467758,0.2664282662527902
2025-07-31 04:34:00+00:00,211.57000732421875,211.6300048828125,211.4499969482422,211.5500030517578,2227,212.25860784836016,13.492419104824648,-0.29993533550333495,-0.11048042621371598,212.88249306577936,212.6040008544922,0.7755361651344886,214.15507318476116,211.05292852422323,0.25285775320870535
2025-07-31 04:35:00+00:00,211.74000549316406,211.74000549316406,211.4600067138672,211.4600067138672,656,212.20921714786527,22.36871164412439,-0.3001409250779261,-0.14841252598655802,212.88043517396838,212.49650115966796,0.735893391500381,213.96828794266872,211.0247143766672,0.24000004359654017
2025-07-31 04:36:00+00:00,211.63999938964844,211.77000427246094,211.52999877929688,211.77000427246094,1880,212.155005932797,20.762805012090567,-0.3048592849957288,-0.1797018777883922,212.8745753182141,212.40150146484376,0.7164776124295765,213.8344566897029,210.96854623998462,0.2492861066545759
2025-07-31 04:37:00+00:00,211.8000030517578,211.85000610351562,211.57000732421875,211.57000732421875,8167,212.12119613460277,27.659712617929898,-0.2923180009454427,-0.2022251024198023,212.85163919862498,212.3220016479492,0.6886956011192478,213.6993928501877,210.9446104457107,0.25571441650390625
2025-07-31 04:38:00+00:00,211.85000610351562,211.85000610351562,211.80999755859375,211.83999633789062,2622,212.09536851259446,31.11144265785957,-0.2751721018946398,-0.2168145023147698,212.84509431109342,212.24350204467774,0.6450487810435122,213.53359960676477,210.9534044825907,0.24142892020089285
2025-07-31 04:39:00+00:00,211.89999389648438,211.89999389648438,211.85000610351562,211.85000610351562,5840,212.07676140629826,34.88357238667736,-0.25461521058500125,-0.2243746439688161,212.83147659281718,212.17100143432617,0.5935703972887031,213.35814222890357,210.98386063974877,0.2242856706891741
2025-07-31 04:40:00+00:00,211.6699981689453,212.0,211.6699981689453,212.0,10398,212.0380220503599,32.3274841493252,-0.2539550237434014,-0.23029071992373318,212.80562064215587,212.08400115966796,0.5260922127431145,213.13618558515418,211.03181673418175,0.23428562709263392
2025-07-31 04:41:00+00:00,211.8300018310547,211.8800048828125,211.7100067138672,211.7100067138672,1860,212.01821060090225,41.55263231236587,-0.23777988409818818,-0.2317885527586242,212.80124581475664,212.0255012512207,0.48208452564982374,212.98967030252035,211.06133219992105,0.22857121058872767
2025-07-31 04:42:00+00:00,211.85000610351562,211.8699951171875,211.64999389648438,211.8699951171875,4056,212.00219112496066,41.55263231236587,-0.22080152920437968,-0.2295911480477753,212.79167977890467,211.96700134277344,0.4223382162621461,212.81167777529774,211.12232491024915,0.23285675048828125
2025-07-31 04:43:00+00:00,211.82000732421875,211.9600067138672,211.75,211.86000061035156,4318,211.98484028679476,41.935688017269875,-0.20737620757387276,-0.2251481599529948,212.78222454301329,211.9155014038086,0.3683452877484972,212.6521919793056,211.1788108283116,0.23928615025111608
2025-07-31 04:44:00+00:00,211.85000610351562,211.97999572753906,211.82000732421875,211.86000061035156,860,211.97199893600626,50.26764149095894,-0.19210146655109384,-0.21853882127261462,212.78044311851718,211.87300186157228,0.31876562272898296,212.51053310703026,211.2354706161143,0.227142333984375
2025-07-31 04:45:00+00:00,211.61000061035156,211.89999389648438,211.50999450683594,211.85000610351562,7328,211.9375229049915,46.53467590249504,-0.19709062370529296,-0.2142491817591503,212.76205792256962,211.82600173950195,0.2807206646416807,212.3874430687853,211.2645604102186,0.24214281354631698
2025-07-31 04:46:00+00:00,211.5800018310547,211.6300048828125,211.57000732421875,211.6300048828125,1636,211.90347327890228,59.8724876569607,-0.20114652553692736,-0.21162865051470575,212.75774097001582,211.78050155639647,0.2379172098824108,212.2563359761613,211.30466713663165,0.21000017438616073
2025-07-31 04:47:00+00:00,211.3800048828125,211.57000732421875,211.3800048828125,211.52999877929688,3278,211.85361914594137,47.799007706112114,-0.2179861308141824,-0.2129001465746011,212.74808450255574,211.739501953125,0.23241175221779134,212.20432545756057,211.27467844868943,0.20428575788225448
2025-07-31 04:48:00+00:00,211.25,211.3699951171875,211.11000061035156,211.3699951171875,6006,211.79613160823266,39.999809265864315,-0.23906614120377867,-0.21813334550043662,212.72809855827103,211.69100189208984,0.22803239917210755,212.14706669043406,211.23493709374563,0.21071406773158483
2025-07-31 04:49:00+00:00,211.25999450683594,211.25999450683594,211.13999938964844,211.24000549316406,1547,211.74507093190917,33.33298012122239,-0.2520601357932719,-0.2249187035590037,212.72295679389907,211.64550170898437,0.21799339995088815,212.08148850888614,211.2095149090826,0.19928523472377233
2025-07-31 04:50:00+00:00,211.08999633789062,211.24000549316406,211.08999633789062,211.22999572753906,1659,211.68268287533598,31.787912165644357,-0.2729292431990018,-0.23452081148700335,212.7171901699047,211.60800170898438,0.24554283393731074,212.099087376859,211.11691604110976,0.19428471156529017
2025-07-31 04:51:00+00:00,211.22999572753906,211.32000732421875,211.08999633789062,211.1999969482422,13774,211.63956981364106,30.872112076028188,-0.27500133622925205,-0.2426169164354531,212.67304006201476,211.58200149536134,0.2569803563913508,212.09596220814404,211.06804078257863,0.19071415492466517
2025-07-31 04:52:00+00:00,211.22999572753906,211.25,211.19000244140625,211.24000549316406,1900,211.60056275782182,28.47167032245075,-0.27349085257796446,-0.2487917036639554,212.66719291677427,211.58000106811522,0.25967843750023684,212.0993579431157,211.06064419311474,0.19142804827008927
2025-07-31 04:53:00+00:00,211.14999389648438,211.27999877929688,211.14999389648438,211.25999450683594,2979,211.55765143769446,24.4898171022857,-0.27557263279200583,-0.2541478894895655,212.65793101616208,211.56500091552735,0.27575064365678414,212.1165022028409,211.0134996282138,0.1971435546875
2025-07-31 04:54:00+00:00,211.10000610351562,211.19000244140625,211.07000732421875,211.17999267578125,2987,211.51406616777268,27.907169302468617,-0.2780508585208281,-0.2589284832958181,212.64830126914893,211.5415008544922,0.29467912841652416,212.13085911132524,210.95214259765916,0.18214307512555802
2025-07-31 04:55:00+00:00,211.1999969482422,211.1999969482422,211.11000061035156,211.13999938964844,657,211.4841548135317,24.389638745533944,-0.2688473399709608,-0.26091225463084666,212.64626809099695,211.5145004272461,0.30022100199531715,212.11494243123673,210.91405842325548,0.17428479875837052
2025-07-31 04:56:00+00:00,211.14999389648438,211.1999969482422,211.00999450683594,211.1999969482422,3085,211.4523299642891,22.221280306149637,-0.2625616661479455,-0.26124213693426646,212.63647458306468,211.4900001525879,0.309297174675241,212.10859450193837,210.87140580323742,0.17214202880859375
2025-07-31 04:57:00+00:00,211.19000244140625,211.19000244140625,210.92999267578125,211.14999389648438,168101,211.42734639068124,25.196443590051672,-0.25145327234815795,-0.25928436401704474,212.23929617517973,211.45950012207032,0.3071877443217826,212.07387561071388,210.84512463342676,0.17571367536272323
2025-07-31 04:58:00+00:00,210.97000122070312,211.10000610351562,210.80999755859375,211.10000610351562,5632,211.38378970782617,19.862670094688653,-0.2574345053833156,-0.2589143922902989,212.22828806095188,211.41549987792968,0.31130588428128814,212.03811164649224,210.7928881093671,0.19142913818359375
2025-07-31 04:59:00+00:00,210.6199951171875,210.9199981689453,210.5399932861328,210.9199981689453,7389,211.3110473658606,18.47100329474881,-0.2871076448749932,-0.2645530428072378,212.21115295311182,211.35149993896485,0.3369748737137033,212.02544968639225,210.67755019153745,0.1942868913922991
2025-07-31 05:00:00+00:00,210.92999267578125,210.97000122070312,210.52000427246094,210.60000610351562,9826,211.27475644299588,32.43209805263896,-0.2823547991202702,-0.26811339406984425,212.19060828828626,211.31449966430665,0.340768179319134,211.9960360229449,210.6329633056684,0.22214399065290177
2025-07-31 05:01:00+00:00,210.8699951171875,210.9600067138672,210.8300018310547,210.9199981689453,1202,211.23620774529985,35.08735923473668,-0.2801994710906115,-0.2705306094739977,212.1882791762322,211.2664993286133,0.3318288440118961,211.93015701663708,210.6028416405895,0.2171445574079241
2025-07-31 05:02:00+00:00,210.72000122070312,210.85000610351562,210.64999389648438,210.85000610351562,480,211.1870452191478,34.68194326841659,-0.2872829924838811,-0.2738810860759744,212.1872468620219,211.20999908447266,0.3233404370563883,211.85667995858543,210.56331821035988,0.21357291085379465
2025-07-31 05:03:00+00:00,210.8699951171875,210.8699951171875,210.67999267578125,210.6999969482422,3700,211.15684997134204,39.57209651492032,-0.27759355462535495,-0.2746235797858505,212.17970282166192,211.1624984741211,0.29778111106336813,211.75806069624784,210.56693625199435,0.21857343401227677
2025-07-31 05:04:00+00:00,210.77999877929688,210.83999633789062,210.61000061035156,210.83999633789062,2337,211.12095938162344,41.34074402427797,-0.27401785044111193,-0.2745024339169028,212.17476235684114,211.10899810791017,0.26169404638837984,211.63238620068694,210.5856100151334,0.22500174386160715
2025-07-31 05:05:00+00:00,210.8300018310547,210.8300018310547,210.67999267578125,210.67999267578125,351,211.0932491387121,38.23534691679383,-0.26410481482389514,-0.27242291009830133,212.17404220194916,211.06999816894532,0.24035141100269777,211.5507009909507,210.58929534693993,0.2192873273577009
2025-07-31 05:06:00+00:00,210.8800048828125,210.91000366210938,210.6999969482422,210.8300018310547,3011,211.07294016195976,40.000174387681255,-0.24933960256393561,-0.2678062485914282,212.16811537940245,211.0349983215332,0.21139899189147726,211.45779630531615,210.61220033775027,0.23000226702008927
2025-07-31 05:07:00+00:00,210.9600067138672,210.9600067138672,210.77999877929688,210.8800048828125,1686,211.06218459547475,44.571747451760004,-0.22854802691927034,-0.2599546042569967,212.16499187039392,211.01399841308594,0.19559294902809474,211.40518431114214,210.62281251502975,0.23357391357421875
2025-07-31 05:08:00+00:00,210.80999755859375,211.0,210.80999755859375,210.88999938964844,532,211.03816678243848,42.161957077580375,-0.22162033728309893,-0.2522877508622171,212.1639887563586,210.99199829101562,0.19236956273442668,211.37673741648447,210.60725916554676,0.2385744367327009
2025-07-31 05:09:00+00:00,210.82000732421875,210.88999938964844,210.69000244140625,210.74000549316406,15905,211.01738969117946,39.204993714508646,-0.21286857250649405,-0.24440391519107252,212.13303839344098,210.96999893188476,0.18513073752982775,211.34026040694442,210.5997374568251,0.24571772984095983
2025-07-31 05:10:00+00:00,210.35000610351562,210.8800048828125,210.35000610351562,210.66000366210938,20637,210.95382934949717,31.651851333379994,-0.24107889893411993,-0.243738911939682,212.0870962341493,210.93299942016603,0.22870422890032588,211.39040787796668,210.47559096236537,0.27000318254743305
2025-07-31 05:11:00+00:00,210.27000427246094,210.35000610351562,210.25,210.35000610351562,1121,210.8887031516842,29.279474331745604,-0.26681558110334436,-0.2483542457724145,212.084308686738,210.8849998474121,0.26148195485862724,211.40796375712935,210.36203593769486,0.25857434953962055
2025-07-31 05:12:00+00:00,209.8800048828125,210.50999450683594,209.8800048828125,210.27000427246094,20153,210.7926366498869,27.196869094437915,-0.3150500773491558,-0.26169341208776276,212.03020423674047,210.81750030517577,0.33237204891830247,211.48224440301237,210.15275620733917,0.27643040248325895
2025-07-31 05:13:00+00:00,209.7899932861328,209.94000244140625,209.6999969482422,209.94000244140625,12931,210.69714680571985,30.516573180603615,-0.3564307350848708,-0.28064087668718435,211.99221751240893,210.7495002746582,0.394147381068122,211.53779503679445,209.96120551252196,0.26285879952566965
2025-07-31 05:14:00+00:00,209.49000549316406,209.7899932861328,209.44000244140625,209.7899932861328,11802,210.5821809664288,16.038204366007605,-0.40872023975754246,-0.306256749301256,211.95502568423333,210.66900024414062,0.47492706766051257,211.61885437946165,209.7191461088196,0.2557155064174107
2025-07-31 05:15:00+00:00,209.66000366210938,209.6999969482422,209.39999389648438,209.47000122070312,7823,210.49435455649362,22.87028040452698,-0.431468912394223,-0.3312991819198494,211.93113138563885,210.59200057983398,0.5079937996437277,211.60798817912143,209.57601298054652,0.2678582327706473
2025-07-31 05:16:00+00:00,209.9199981689453,209.92999267578125,209.5800018310547,209.67999267578125,9764,210.43965394815567,32.90600241270255,-0.42363461932899327,-0.3497662694016782,211.90475384167073,210.53050079345704,0.5113286374152827,211.55315806828762,209.50784351862646,0.27714320591517855
2025-07-31 05:17:00+00:00,209.69000244140625,209.9199981689453,209.58999633789062,209.9199981689453,19561,210.36825856656048,25.6201213130052,-0.43101613300663644,-0.36601624212266987,211.8519717472933,210.45550079345702,0.5194469523359385,211.4943946981289,209.41660688878514,0.2871431623186384
2025-07-31 05:18:00+00:00,210.0800018310547,210.08999633789062,209.2899932861328,209.58999633789062,24693,210.34080554413137,37.132486999253885,-0.40077644303275406,-0.3729682823046867,211.7914770055591,210.4110008239746,0.5111062009829324,211.43321322594048,209.38878842200873,0.32571520124162945
2025-07-31 05:19:00+00:00,210.05999755859375,210.17999267578125,209.99000549316406,210.0399932861328,253,210.3140619264611,35.68774710283448,-0.37411290774485906,-0.37319720739272116,211.79095409186175,210.38300094604492,0.5143829333038826,211.41176681265267,209.35423507943716,0.3285707746233259
2025-07-31 05:20:00+00:00,210.5,210.5800018310547,210.0399932861328,210.17999267578125,3091,210.33177031441718,43.83112379367061,-0.313859368729112,-0.3613296396599993,211.7856922520181,210.36150131225585,0.49907548108461636,211.3596522744251,209.36335035008662,0.352142333984375
2025-07-31 05:21:00+00:00,210.42999267578125,210.61000061035156,210.41000366210938,210.61000061035156,2091,210.3411248250233,41.36791304045289,-0.2686600649510069,-0.34279572471820086,211.7824303267424,210.33950119018556,0.4849794021875956,211.30945999456074,209.36954238581038,0.3535701206752232
2025-07-31 05:22:00+00:00,210.1999969482422,210.47000122070312,210.1999969482422,210.4499969482422,1109,210.32768407485366,40.317478770968656,-0.24853308937355223,-0.32394319764927115,211.78045044837756,210.3135009765625,0.4773863231181976,211.2682736227989,209.3587283303261,0.35928453717912945
2025-07-31 05:23:00+00:00,210.4199981689453,210.58999633789062,210.1999969482422,210.24000549316406,44112,210.3364758933386,44.04748388971893,-0.21238185056733982,-0.30163092823288495,211.71142514167295,210.2910011291504,0.46006792343316716,211.21113697601675,209.37086528228406,0.37285614013671875
2025-07-31 05:24:00+00:00,210.47000122070312,210.5500030517578,210.0,210.39999389648438,10587,210.34919259118283,52.0407315908572,-0.1776490769969712,-0.2768345579857022,211.69512350693864,210.2755012512207,0.4477842993345657,211.17106984988985,209.37993265255156,0.37428501674107145
2025-07-31 05:25:00+00:00,210.49000549316406,210.49000549316406,210.25999450683594,210.3300018310547,3637,210.36260334375245,53.819459161615725,-0.1468165166871529,-0.25083094972599235,211.68991064302065,210.25850143432618,0.43179345069305697,211.1220883357123,209.39491453294005,0.38357107979910715
2025-07-31 05:26:00+00:00,210.39999389648438,210.47999572753906,210.39999389648438,210.44000244140625,439,210.36616434877453,60.07723971517115,-0.1281672419152926,-0.22629820816385243,211.6892908348787,210.23450088500977,0.4081214441408284,211.05074377329143,209.4182579967281,0.345001220703125
2025-07-31 05:27:00+00:00,210.38999938964844,210.44000244140625,210.19000244140625,210.44000244140625,5350,210.3684343526673,62.0001220703125,-0.11289267399928349,-0.20361710133093866,211.68127085202437,210.20600051879882,0.3731991714564543,210.9523988617117,209.45960217588592,0.3457151140485491
2025-07-31 05:28:00+00:00,210.19000244140625,210.44000244140625,210.08999633789062,210.44000244140625,2747,210.3514408373091,64.58321412449853,-0.11559306624397436,-0.18601229431354582,211.67688559278267,210.17500076293945,0.3450780710347559,210.86515690500897,209.48484462086992,0.34571620396205355
2025-07-31 05:29:00+00:00,210.3800048828125,210.44000244140625,210.27000427246094,210.27000427246094,1675,210.35416122259514,64.87597573739896,-0.10123456836058153,-0.169056749122953,211.67445312533917,210.15300064086915,0.31445958193313633,210.78191980473542,209.52408147700288,0.3421445574079241
2025-07-31 05:30:00+00:00,210.42999267578125,210.47000122070312,210.3000030517578,210.3699951171875,1389,210.36138326575573,61.53830220595851,-0.08484373247884491,-0.1522141457941314,211.67249902797295,210.15699996948243,0.3175900441919252,210.7921800578663,209.52181988109857,0.3292879377092634
2025-07-31 05:31:00+00:00,210.39999389648438,210.61000061035156,210.38999938964844,210.44000244140625,6820,210.36506046868226,67.66139317381271,-0.07342809436750031,-0.13645693550880517,211.66348882705765,210.1634994506836,0.3213324641794594,210.8061643790425,209.52083452232466,0.32143075125558035
2025-07-31 05:32:00+00:00,210.49000549316406,210.58999633789062,210.3800048828125,210.41000366210938,3979,210.37695999482338,61.98825712959988,-0.056467018683378,-0.12045895214371974,211.65838075290097,210.19399948120116,0.3219568855337766,210.83791325226872,209.5500857101336,0.2792870657784598
2025-07-31 05:33:00+00:00,210.4600067138672,210.55999755859375,210.4600067138672,210.5,2484,210.3848692061609,61.62806170879057,-0.04492799284989246,-0.10535276028495429,211.65523233882723,210.22750015258788,0.3124235846966465,210.85234732198117,209.6026529831946,0.27285875592912945
2025-07-31 05:34:00+00:00,210.42999267578125,210.47999572753906,210.39999389648438,210.42999267578125,240,210.38916667945807,47.32802199082163,-0.037769727866418634,-0.09183615380124717,211.65491425109468,210.27449951171874,0.26232638201450914,210.79915227574776,209.74984674768973,0.24000113351004465
2025-07-31 05:35:00+00:00,210.4600067138672,210.4600067138672,210.35000610351562,210.42999267578125,878,210.39591334940178,51.18162267369914,-0.029336694110526196,-0.07933626186310298,211.65373928515456,210.31449966430665,0.22151333713396584,210.7575263385746,209.8714729900387,0.23357282366071427
2025-07-31 05:36:00+00:00,210.4600067138672,210.49000549316406,210.3800048828125,210.3800048828125,374,210.4020174793509,62.5,-0.022395295081139466,-0.06794806850671027,211.653247591891,210.34150009155275,0.20303686756691897,210.7475738266866,209.9354263564189,0.22214399065290177
2025-07-31 05:37:00+00:00,210.74000549316406,210.92999267578125,210.3800048828125,210.3800048828125,4348,210.43420681399977,64.54530322365866,0.00563442495797517,-0.05323156981377318,211.64868858873842,210.3940002441406,0.15601745326933308,210.70603515067927,210.08196533760196,0.23357173374720983
2025-07-31 05:38:00+00:00,210.8300018310547,210.85000610351562,210.75,210.8300018310547,3167,210.4719015775288,65.78908623666564,0.034710016900589835,-0.03564325247090058,211.64582697809377,210.43150024414064,0.16636435111864273,210.76422894637793,210.09877154190335,0.20214298793247767
2025-07-31 05:39:00+00:00,210.58999633789062,210.77000427246094,210.5,210.77000427246094,821,210.48314869756325,53.67604985919601,0.03794874598324327,-0.020924852780071813,211.6449204185568,210.45800018310547,0.14490045225349002,210.74780108761246,210.16819927859848,0.20928519112723215
2025-07-31 05:40:00+00:00,210.60000610351562,210.74000549316406,210.60000610351562,210.61000061035156,1145,210.4942779743206,57.81279801640282,0.04085224726904357,-0.008569432770248736,211.64369159910032,210.46300048828124,0.14811594249054497,210.75923237326234,210.16676860330014,0.21357073102678573
2025-07-31 05:41:00+00:00,210.4499969482422,210.5800018310547,210.36000061035156,210.5399932861328,6037,210.4900607337417,52.11252471417519,0.030694975237281596,-0.0007165511687426702,211.63608010865053,210.4640007019043,0.14794876136495472,210.7598982246342,210.16810317917438,0.2128568376813616
2025-07-31 05:42:00+00:00,210.36000061035156,210.47999572753906,210.36000061035156,210.47999572753906,775,210.47767405532358,56.48826509813057,0.015208003241212964,0.0024683597132484567,211.63505770140443,210.47200088500978,0.1368298717578118,210.7456606285254,210.19834114149415,0.19642748151506698
2025-07-31 05:43:00+00:00,210.3000030517578,210.3000030517578,210.05999755859375,210.22000122070312,5943,210.46075300736493,46.61020236632831,-0.0018851048855879071,0.0015976667934811842,211.62613885257903,210.46600112915038,0.1417716646505147,210.74954445845142,210.18245779984935,0.19999912806919642
2025-07-31 05:44:00+00:00,210.3000030517578,210.3000030517578,210.14999389648438,210.27999877929688,1590,210.44544348778328,44.24850457068014,-0.01525565849050281,-0.0017729982633156146,211.62382222107138,210.45750122070314,0.14653529934908047,210.7505718194013,210.16443062200497,0.19857134137834823
2025-07-31 05:45:00+00:00,210.35000610351562,210.41000366210938,210.17999267578125,210.17999267578125,1717,210.4363542130911,47.82672150723099,-0.021568462359937257,-0.005732091082639943,211.6214442193604,210.45050125122071,0.1482348716319424,210.7469709944846,210.15403150795683,0.19928632463727677
2025-07-31 05:46:00+00:00,210.25999450683594,210.8300018310547,210.25999450683594,210.41000366210938,37352,210.4195580505906,39.99999999999999,-0.033449009145385844,-0.011275474695189124,211.5769574024884,210.4435012817383,0.15394117152265327,210.75138362478359,210.135618938693,0.22500174386160715
2025-07-31 05:47:00+00:00,210.36000061035156,210.47999572753906,210.1999969482422,210.35000610351562,2212,210.41388591342496,45.90159833912804,-0.034398249689473914,-0.015900029694046084,211.5741967433792,210.44200134277344,0.15463449516988345,210.7512703331132,210.13273235243366,0.23785945347377233
2025-07-31 05:48:00+00:00,210.47999572753906,210.49000549316406,210.2899932861328,210.47000122070312,1649,210.42018208619774,51.908450294100525,-0.025177693762458375,-0.017755562507728542,211.57226924317993,210.45650100708008,0.14291330395802207,210.74232761499613,210.17067439916403,0.24643162318638392
2025-07-31 05:49:00+00:00,210.72999572753906,210.77999877929688,210.4499969482422,210.47999572753906,6075,210.44968814727787,58.82300143609382,0.0022763337446463083,-0.013749183257253573,211.56665020015876,210.4740005493164,0.1540476792283326,210.78209590777305,210.16590519085975,0.26214599609375
2025-07-31 05:50:00+00:00,210.8300018310547,210.8300018310547,210.6199951171875,210.6199951171875,1847,210.48590849811376,61.34929698762473,0.031737653197353666,-0.0046518159663321255,211.56515336067443,210.49400100708007,0.1728526776870521,210.83970636245417,210.14829565170598,0.26928928920200895
2025-07-31 05:51:00+00:00,210.75999450683594,210.97000122070312,210.60000610351562,210.8300018310547,10353,210.51201192751589,50.70381672827302,0.048873571028053675,0.006053261432545035,211.5570364791762,210.51200103759766,0.18109580171616257,210.87419264103,210.14980943416532,0.2564326695033482
2025-07-31 05:52:00+00:00,210.8800048828125,210.9499969482422,210.69000244140625,210.77999877929688,1604,210.54705887563938,51.72417421683451,0.07131566118951582,0.019105741383939195,211.55589470134387,210.53150100708007,0.19874026272165418,210.92898153252338,210.13402048163675,0.26714651925223215
2025-07-31 05:53:00+00:00,210.57000732421875,210.8800048828125,210.39999389648438,210.8800048828125,14373,210.54924444217076,49.34248830532635,0.06335663130067815,0.027955919367286988,211.54268170347615,210.53700103759766,0.1981788724586205,210.93335878251492,210.1406432926804,0.27786145891462055
2025-07-31 05:54:00+00:00,210.60000610351562,210.75,210.2100067138672,210.6300048828125,11441,210.55407888610836,50.0,0.058791976245657906,0.03412313074296117,211.53135639064996,210.54550170898438,0.19698998970594153,210.93948168839626,210.1515217295725,0.30571746826171875
2025-07-31 05:55:00+00:00,210.49000549316406,210.60000610351562,210.39999389648438,210.58999633789062,6287,210.5479766582089,51.33359103208349,0.045770708054874376,0.03645264620534382,211.52509795892004,210.54700164794923,0.19641812333104564,210.93983789461132,210.15416540128714,0.30286080496651785
2025-07-31 05:56:00+00:00,210.47999572753906,210.5,210.42999267578125,210.5,4760,210.54150228385942,54.22504942835038,0.0342487564247449,0.03601186824922403,211.52028812922308,210.54800109863282,0.1960025779993721,210.94000625463156,210.1559959426341,0.29929024832589285
